{'stateEstimate.z': -0.14516814053058624, 'stateEstimate.y': 2.859997510910034, 'stateEstimate.x': 1.1729427576065063}
{'stateEstimate.z': -0.14543384313583374, 'stateEstimate.y': 2.8605711460113525, 'stateEstimate.x': 1.1728031635284424}
{'stateEstimate.z': -0.14438122510910034, 'stateEstimate.y': 2.8612983226776123, 'stateEstimate.x': 1.170290231704712}
{'stateEstimate.z': -0.14455972611904144, 'stateEstimate.y': 2.8633289337158203, 'stateEstimate.x': 1.16845703125}
{'stateEstimate.z': -0.14333570003509521, 'stateEstimate.y': 2.86273455619812, 'stateEstimate.x': 1.1698583364486694}
{'stateEstimate.z': -0.1448042392730713, 'stateEstimate.y': 2.8640592098236084, 'stateEstimate.x': 1.1722060441970825}
{'stateEstimate.z': -0.14336352050304413, 'stateEstimate.y': 2.8618013858795166, 'stateEstimate.x': 1.1703600883483887}
{'stateEstimate.z': -0.14452725648880005, 'stateEstimate.y': 2.8617067337036133, 'stateEstimate.x': 1.1730077266693115}
{'stateEstimate.z': -0.14586296677589417, 'stateEstimate.y': 2.8631041049957275, 'stateEstimate.x': 1.1725527048110962}
{'stateEstimate.z': -0.14460739493370056, 'stateEstimate.y': 2.860950231552124, 'stateEstimate.x': 1.1709867715835571}
{'stateEstimate.z': -0.14672918617725372, 'stateEstimate.y': 2.8613619804382324, 'stateEstimate.x': 1.1715508699417114}
{'stateEstimate.z': -0.14547906816005707, 'stateEstimate.y': 2.8602066040039062, 'stateEstimate.x': 1.1707574129104614}
{'stateEstimate.z': -0.1462305337190628, 'stateEstimate.y': 2.8611061573028564, 'stateEstimate.x': 1.1733613014221191}
{'stateEstimate.z': -0.14524343609809875, 'stateEstimate.y': 2.8594539165496826, 'stateEstimate.x': 1.1730647087097168}
{'stateEstimate.z': -0.14710119366645813, 'stateEstimate.y': 2.859043598175049, 'stateEstimate.x': 1.1762137413024902}
{'stateEstimate.z': -0.14776068925857544, 'stateEstimate.y': 2.8600914478302, 'stateEstimate.x': 1.1758067607879639}
{'stateEstimate.z': -0.14705996215343475, 'stateEstimate.y': 2.8571107387542725, 'stateEstimate.x': 1.1739261150360107}
{'stateEstimate.z': -0.14743535220623016, 'stateEstimate.y': 2.858093023300171, 'stateEstimate.x': 1.174018383026123}
{'stateEstimate.z': -0.1466212421655655, 'stateEstimate.y': 2.856513738632202, 'stateEstimate.x': 1.174317479133606}
{'stateEstimate.z': -0.1471397429704666, 'stateEstimate.y': 2.8573617935180664, 'stateEstimate.x': 1.1766955852508545}
{'stateEstimate.z': -0.1461772918701172, 'stateEstimate.y': 2.854923725128174, 'stateEstimate.x': 1.1741293668746948}
{'stateEstimate.z': -0.14745020866394043, 'stateEstimate.y': 2.8554744720458984, 'stateEstimate.x': 1.176714539527893}
{'stateEstimate.z': -0.14799125492572784, 'stateEstimate.y': 2.856205940246582, 'stateEstimate.x': 1.1768032312393188}
{'stateEstimate.z': -0.1469581425189972, 'stateEstimate.y': 2.8571014404296875, 'stateEstimate.x': 1.173882246017456}
{'stateEstimate.z': -0.14808179438114166, 'stateEstimate.y': 2.858582019805908, 'stateEstimate.x': 1.1750367879867554}
{'stateEstimate.z': -0.1469854712486267, 'stateEstimate.y': 2.85784912109375, 'stateEstimate.x': 1.1742093563079834}
{'stateEstimate.z': -0.14832983911037445, 'stateEstimate.y': 2.8614583015441895, 'stateEstimate.x': 1.1715439558029175}
{'stateEstimate.z': -0.14656729996204376, 'stateEstimate.y': 2.860166311264038, 'stateEstimate.x': 1.169786810874939}
{'stateEstimate.z': -0.14805489778518677, 'stateEstimate.y': 2.8628368377685547, 'stateEstimate.x': 1.1701173782348633}
{'stateEstimate.z': -0.1471872627735138, 'stateEstimate.y': 2.8617069721221924, 'stateEstimate.x': 1.1671925783157349}
{'stateEstimate.z': -0.14825868606567383, 'stateEstimate.y': 2.8627755641937256, 'stateEstimate.x': 1.1686452627182007}
{'stateEstimate.z': -0.1470579206943512, 'stateEstimate.y': 2.861607551574707, 'stateEstimate.x': 1.1691386699676514}
{'stateEstimate.z': -0.14901764690876007, 'stateEstimate.y': 2.862065553665161, 'stateEstimate.x': 1.1715768575668335}
{'stateEstimate.z': -0.14872682094573975, 'stateEstimate.y': 2.8614161014556885, 'stateEstimate.x': 1.1680450439453125}
{'stateEstimate.z': -0.14841428399085999, 'stateEstimate.y': 2.8589651584625244, 'stateEstimate.x': 1.1666456460952759}
{'stateEstimate.z': -0.1488426923751831, 'stateEstimate.y': 2.8597261905670166, 'stateEstimate.x': 1.1668334007263184}
{'stateEstimate.z': -0.14889663457870483, 'stateEstimate.y': 2.8588194847106934, 'stateEstimate.x': 1.1682345867156982}
{'stateEstimate.z': -0.1502428501844406, 'stateEstimate.y': 2.8599793910980225, 'stateEstimate.x': 1.1684132814407349}
{'stateEstimate.z': -0.14870953559875488, 'stateEstimate.y': 2.861764907836914, 'stateEstimate.x': 1.1711065769195557}
{'stateEstimate.z': -0.14894607663154602, 'stateEstimate.y': 2.865867853164673, 'stateEstimate.x': 1.169866919517517}
{'stateEstimate.z': -0.14830850064754486, 'stateEstimate.y': 2.865673542022705, 'stateEstimate.x': 1.1699323654174805}
{'stateEstimate.z': -0.14855770766735077, 'stateEstimate.y': 2.8656444549560547, 'stateEstimate.x': 1.1728792190551758}
{'stateEstimate.z': -0.14751583337783813, 'stateEstimate.y': 2.8643531799316406, 'stateEstimate.x': 1.1700934171676636}
{'stateEstimate.z': -0.1488415002822876, 'stateEstimate.y': 2.864866018295288, 'stateEstimate.x': 1.1733604669570923}
{'stateEstimate.z': -0.14823438227176666, 'stateEstimate.y': 2.862746238708496, 'stateEstimate.x': 1.1696271896362305}
{'stateEstimate.z': -0.14934484660625458, 'stateEstimate.y': 2.857569694519043, 'stateEstimate.x': 1.174953818321228}
{'stateEstimate.z': -0.15043611824512482, 'stateEstimate.y': 2.857548475265503, 'stateEstimate.x': 1.1742366552352905}
{'stateEstimate.z': -0.1492396593093872, 'stateEstimate.y': 2.8573310375213623, 'stateEstimate.x': 1.1742651462554932}
{'stateEstimate.z': -0.150205597281456, 'stateEstimate.y': 2.860776901245117, 'stateEstimate.x': 1.1713783740997314}
{'stateEstimate.z': -0.14824333786964417, 'stateEstimate.y': 2.8602676391601562, 'stateEstimate.x': 1.1709249019622803}
{'stateEstimate.z': -0.1491372287273407, 'stateEstimate.y': 2.8653550148010254, 'stateEstimate.x': 1.1697908639907837}
{'stateEstimate.z': -0.14871878921985626, 'stateEstimate.y': 2.8663201332092285, 'stateEstimate.x': 1.171002745628357}
{'stateEstimate.z': -0.1503630429506302, 'stateEstimate.y': 2.8666460514068604, 'stateEstimate.x': 1.1761513948440552}
{'stateEstimate.z': -0.14964790642261505, 'stateEstimate.y': 2.864790916442871, 'stateEstimate.x': 1.1729329824447632}
{'stateEstimate.z': -0.15072914958000183, 'stateEstimate.y': 2.8642680644989014, 'stateEstimate.x': 1.1745048761367798}
{'stateEstimate.z': -0.1510612517595291, 'stateEstimate.y': 2.865577459335327, 'stateEstimate.x': 1.174433946609497}
{'stateEstimate.z': -0.15088163316249847, 'stateEstimate.y': 2.865912437438965, 'stateEstimate.x': 1.1762323379516602}
{'stateEstimate.z': -0.15064549446105957, 'stateEstimate.y': 2.8684000968933105, 'stateEstimate.x': 1.1743441820144653}
{'stateEstimate.z': -0.14952562749385834, 'stateEstimate.y': 2.8678126335144043, 'stateEstimate.x': 1.1737686395645142}
{'stateEstimate.z': -0.15085020661354065, 'stateEstimate.y': 2.8689146041870117, 'stateEstimate.x': 1.1755870580673218}
{'stateEstimate.z': -0.14951123297214508, 'stateEstimate.y': 2.8669779300689697, 'stateEstimate.x': 1.1743888854980469}
{'stateEstimate.z': -0.151525616645813, 'stateEstimate.y': 2.867945671081543, 'stateEstimate.x': 1.1782004833221436}
{'stateEstimate.z': -0.1516452133655548, 'stateEstimate.y': 2.866682291030884, 'stateEstimate.x': 1.1754536628723145}
{'stateEstimate.z': -0.15170758962631226, 'stateEstimate.y': 2.8664186000823975, 'stateEstimate.x': 1.1757138967514038}
{'stateEstimate.z': -0.15238796174526215, 'stateEstimate.y': 2.867323637008667, 'stateEstimate.x': 1.1761894226074219}
{'stateEstimate.z': -0.15035587549209595, 'stateEstimate.y': 2.865379810333252, 'stateEstimate.x': 1.1750558614730835}
{'stateEstimate.z': -0.1510145515203476, 'stateEstimate.y': 2.8658695220947266, 'stateEstimate.x': 1.176826000213623}
{'stateEstimate.z': -0.15000461041927338, 'stateEstimate.y': 2.8638393878936768, 'stateEstimate.x': 1.1749886274337769}
{'stateEstimate.z': -0.1503845751285553, 'stateEstimate.y': 2.86826229095459, 'stateEstimate.x': 1.1741589307785034}
{'stateEstimate.z': -0.15088367462158203, 'stateEstimate.y': 2.8674674034118652, 'stateEstimate.x': 1.1726102828979492}
{'stateEstimate.z': -0.15082454681396484, 'stateEstimate.y': 2.8648829460144043, 'stateEstimate.x': 1.1736390590667725}
{'stateEstimate.z': -0.15139998495578766, 'stateEstimate.y': 2.8661131858825684, 'stateEstimate.x': 1.1736901998519897}
{'stateEstimate.z': -0.14972443878650665, 'stateEstimate.y': 2.8666841983795166, 'stateEstimate.x': 1.1741880178451538}
{'stateEstimate.z': -0.15083047747612, 'stateEstimate.y': 2.8677315711975098, 'stateEstimate.x': 1.1761842966079712}
{'stateEstimate.z': -0.15015020966529846, 'stateEstimate.y': 2.865719795227051, 'stateEstimate.x': 1.176291584968567}
{'stateEstimate.z': -0.15127143263816833, 'stateEstimate.y': 2.867624521255493, 'stateEstimate.x': 1.1795929670333862}
{'stateEstimate.z': -0.15011614561080933, 'stateEstimate.y': 2.8661344051361084, 'stateEstimate.x': 1.1768561601638794}
{'stateEstimate.z': -0.15117622911930084, 'stateEstimate.y': 2.8649773597717285, 'stateEstimate.x': 1.1773056983947754}
{'stateEstimate.z': -0.151330828666687, 'stateEstimate.y': 2.8656771183013916, 'stateEstimate.x': 1.1776126623153687}
{'stateEstimate.z': -0.15046191215515137, 'stateEstimate.y': 2.8651323318481445, 'stateEstimate.x': 1.1792963743209839}
{'stateEstimate.z': -0.15202638506889343, 'stateEstimate.y': 2.8651933670043945, 'stateEstimate.x': 1.1799479722976685}
{'stateEstimate.z': -0.1505049467086792, 'stateEstimate.y': 2.865895986557007, 'stateEstimate.x': 1.1797758340835571}
{'stateEstimate.z': -0.1518850028514862, 'stateEstimate.y': 2.8665668964385986, 'stateEstimate.x': 1.1821140050888062}
{'stateEstimate.z': -0.151349738240242, 'stateEstimate.y': 2.866039991378784, 'stateEstimate.x': 1.1815356016159058}
{'stateEstimate.z': -0.1531974971294403, 'stateEstimate.y': 2.866828441619873, 'stateEstimate.x': 1.1842511892318726}
{'stateEstimate.z': -0.15436990559101105, 'stateEstimate.y': 2.8680596351623535, 'stateEstimate.x': 1.1841518878936768}
{'stateEstimate.z': -0.15372854471206665, 'stateEstimate.y': 2.866272449493408, 'stateEstimate.x': 1.1816120147705078}
{'stateEstimate.z': -0.15511064231395721, 'stateEstimate.y': 2.867882251739502, 'stateEstimate.x': 1.1815000772476196}
{'stateEstimate.z': -0.1541668325662613, 'stateEstimate.y': 2.868171453475952, 'stateEstimate.x': 1.1809346675872803}
{'stateEstimate.z': -0.1558178812265396, 'stateEstimate.y': 2.868750810623169, 'stateEstimate.x': 1.1831423044204712}
{'stateEstimate.z': -0.1540590524673462, 'stateEstimate.y': 2.866933584213257, 'stateEstimate.x': 1.1818691492080688}
{'stateEstimate.z': -0.15451380610466003, 'stateEstimate.y': 2.868076801300049, 'stateEstimate.x': 1.1851261854171753}
{'stateEstimate.z': -0.15344682335853577, 'stateEstimate.y': 2.8673360347747803, 'stateEstimate.x': 1.1848970651626587}
{'stateEstimate.z': -0.15481986105442047, 'stateEstimate.y': 2.868030548095703, 'stateEstimate.x': 1.1884840726852417}
{'stateEstimate.z': -0.15529172122478485, 'stateEstimate.y': 2.86721134185791, 'stateEstimate.x': 1.1862486600875854}
{'stateEstimate.z': -0.15532954037189484, 'stateEstimate.y': 2.866687536239624, 'stateEstimate.x': 1.1873376369476318}
{'stateEstimate.z': -0.15557147562503815, 'stateEstimate.y': 2.8675010204315186, 'stateEstimate.x': 1.1876752376556396}
{'stateEstimate.z': -0.15431933104991913, 'stateEstimate.y': 2.867478132247925, 'stateEstimate.x': 1.1877901554107666}
{'stateEstimate.z': -0.15505164861679077, 'stateEstimate.y': 2.8678393363952637, 'stateEstimate.x': 1.1888513565063477}
{'stateEstimate.z': -0.15412312746047974, 'stateEstimate.y': 2.8666014671325684, 'stateEstimate.x': 1.187319040298462}
{'stateEstimate.z': -0.15515567362308502, 'stateEstimate.y': 2.8675858974456787, 'stateEstimate.x': 1.1897066831588745}
{'stateEstimate.z': -0.15377317368984222, 'stateEstimate.y': 2.8644888401031494, 'stateEstimate.x': 1.1879934072494507}
{'stateEstimate.z': -0.15536397695541382, 'stateEstimate.y': 2.8648717403411865, 'stateEstimate.x': 1.1919870376586914}
{'stateEstimate.z': -0.15388284623622894, 'stateEstimate.y': 2.862471342086792, 'stateEstimate.x': 1.1878230571746826}
{'stateEstimate.z': -0.15485301613807678, 'stateEstimate.y': 2.862642765045166, 'stateEstimate.x': 1.1907497644424438}
{'stateEstimate.z': -0.15455108880996704, 'stateEstimate.y': 2.862464189529419, 'stateEstimate.x': 1.1894545555114746}
{'stateEstimate.z': -0.1542796492576599, 'stateEstimate.y': 2.8618063926696777, 'stateEstimate.x': 1.191797137260437}
{'stateEstimate.z': -0.15376396477222443, 'stateEstimate.y': 2.8661773204803467, 'stateEstimate.x': 1.1877707242965698}
{'stateEstimate.z': -0.15217803418636322, 'stateEstimate.y': 2.8665268421173096, 'stateEstimate.x': 1.188536286354065}
{'stateEstimate.z': -0.153056800365448, 'stateEstimate.y': 2.8676695823669434, 'stateEstimate.x': 1.1910736560821533}
{'stateEstimate.z': -0.15204398334026337, 'stateEstimate.y': 2.8658154010772705, 'stateEstimate.x': 1.1877986192703247}
{'stateEstimate.z': -0.15345381200313568, 'stateEstimate.y': 2.8664026260375977, 'stateEstimate.x': 1.1923552751541138}
{'stateEstimate.z': -0.15222160518169403, 'stateEstimate.y': 2.8664357662200928, 'stateEstimate.x': 1.1901044845581055}
{'stateEstimate.z': -0.15330342948436737, 'stateEstimate.y': 2.8672616481781006, 'stateEstimate.x': 1.1929682493209839}
{'stateEstimate.z': -0.15281999111175537, 'stateEstimate.y': 2.8676090240478516, 'stateEstimate.x': 1.1918833255767822}
{'stateEstimate.z': -0.15197345614433289, 'stateEstimate.y': 2.8676834106445312, 'stateEstimate.x': 1.1927027702331543}
{'stateEstimate.z': -0.15263748168945312, 'stateEstimate.y': 2.8678677082061768, 'stateEstimate.x': 1.1941670179367065}
{'stateEstimate.z': -0.1519191712141037, 'stateEstimate.y': 2.865560531616211, 'stateEstimate.x': 1.1907833814620972}
{'stateEstimate.z': -0.15268586575984955, 'stateEstimate.y': 2.8681187629699707, 'stateEstimate.x': 1.1916424036026}
{'stateEstimate.z': -0.1508563756942749, 'stateEstimate.y': 2.8658981323242188, 'stateEstimate.x': 1.1861963272094727}
{'stateEstimate.z': -0.15250734984874725, 'stateEstimate.y': 2.866656541824341, 'stateEstimate.x': 1.1901209354400635}
{'stateEstimate.z': -0.15317568182945251, 'stateEstimate.y': 2.866403102874756, 'stateEstimate.x': 1.1890326738357544}
{'stateEstimate.z': -0.1528550684452057, 'stateEstimate.y': 2.8625526428222656, 'stateEstimate.x': 1.187116026878357}
{'stateEstimate.z': -0.15358129143714905, 'stateEstimate.y': 2.8634958267211914, 'stateEstimate.x': 1.1878896951675415}
{'stateEstimate.z': -0.15211333334445953, 'stateEstimate.y': 2.8632404804229736, 'stateEstimate.x': 1.1875169277191162}
{'stateEstimate.z': -0.15373894572257996, 'stateEstimate.y': 2.8644163608551025, 'stateEstimate.x': 1.189624309539795}
{'stateEstimate.z': -0.15296564996242523, 'stateEstimate.y': 2.8629374504089355, 'stateEstimate.x': 1.1878622770309448}
{'stateEstimate.z': -0.15361981093883514, 'stateEstimate.y': 2.8637096881866455, 'stateEstimate.x': 1.1902384757995605}
{'stateEstimate.z': -0.15217797458171844, 'stateEstimate.y': 2.862522602081299, 'stateEstimate.x': 1.190813660621643}
{'stateEstimate.z': -0.1545526385307312, 'stateEstimate.y': 2.862924575805664, 'stateEstimate.x': 1.192793369293213}
{'stateEstimate.z': -0.15435142815113068, 'stateEstimate.y': 2.863656520843506, 'stateEstimate.x': 1.1925939321517944}
{'stateEstimate.z': -0.15455706417560577, 'stateEstimate.y': 2.8625526428222656, 'stateEstimate.x': 1.1932765245437622}
{'stateEstimate.z': -0.15489064157009125, 'stateEstimate.y': 2.863443613052368, 'stateEstimate.x': 1.192482829093933}
{'stateEstimate.z': -0.1538548618555069, 'stateEstimate.y': 2.8628902435302734, 'stateEstimate.x': 1.1932756900787354}
{'stateEstimate.z': -0.15489934384822845, 'stateEstimate.y': 2.864439010620117, 'stateEstimate.x': 1.196554183959961}
{'stateEstimate.z': -0.15387050807476044, 'stateEstimate.y': 2.8607006072998047, 'stateEstimate.x': 1.1933387517929077}
{'stateEstimate.z': -0.1547498106956482, 'stateEstimate.y': 2.860966682434082, 'stateEstimate.x': 1.1961942911148071}
{'stateEstimate.z': -0.1537908911705017, 'stateEstimate.y': 2.861140489578247, 'stateEstimate.x': 1.1943389177322388}
{'stateEstimate.z': -0.15591265261173248, 'stateEstimate.y': 2.861344337463379, 'stateEstimate.x': 1.1971852779388428}
{'stateEstimate.z': -0.1561623066663742, 'stateEstimate.y': 2.8620975017547607, 'stateEstimate.x': 1.197230339050293}
{'stateEstimate.z': -0.15431804955005646, 'stateEstimate.y': 2.86164927482605, 'stateEstimate.x': 1.1954059600830078}
{'stateEstimate.z': -0.156468465924263, 'stateEstimate.y': 2.862107753753662, 'stateEstimate.x': 1.1970057487487793}
{'stateEstimate.z': -0.15487410128116608, 'stateEstimate.y': 2.8601973056793213, 'stateEstimate.x': 1.1952340602874756}
{'stateEstimate.z': -0.1555638611316681, 'stateEstimate.y': 2.8606579303741455, 'stateEstimate.x': 1.196244716644287}
{'stateEstimate.z': -0.15412425994873047, 'stateEstimate.y': 2.8574581146240234, 'stateEstimate.x': 1.1928380727767944}
{'stateEstimate.z': -0.15470963716506958, 'stateEstimate.y': 2.8603241443634033, 'stateEstimate.x': 1.1943672895431519}
{'stateEstimate.z': -0.15431058406829834, 'stateEstimate.y': 2.8585875034332275, 'stateEstimate.x': 1.1906077861785889}
{'stateEstimate.z': -0.15359488129615784, 'stateEstimate.y': 2.8555734157562256, 'stateEstimate.x': 1.1892534494400024}
{'stateEstimate.z': -0.1537439525127411, 'stateEstimate.y': 2.856705904006958, 'stateEstimate.x': 1.1883821487426758}
{'stateEstimate.z': -0.1518198847770691, 'stateEstimate.y': 2.85573148727417, 'stateEstimate.x': 1.186672329902649}
{'stateEstimate.z': -0.15246006846427917, 'stateEstimate.y': 2.856511116027832, 'stateEstimate.x': 1.1893683671951294}
{'stateEstimate.z': -0.15147952735424042, 'stateEstimate.y': 2.8562893867492676, 'stateEstimate.x': 1.1883305311203003}
{'stateEstimate.z': -0.1527211219072342, 'stateEstimate.y': 2.8587100505828857, 'stateEstimate.x': 1.1890642642974854}
{'stateEstimate.z': -0.1519830822944641, 'stateEstimate.y': 2.857743501663208, 'stateEstimate.x': 1.189051628112793}
{'stateEstimate.z': -0.1532234400510788, 'stateEstimate.y': 2.8574280738830566, 'stateEstimate.x': 1.192219614982605}
{'stateEstimate.z': -0.15379869937896729, 'stateEstimate.y': 2.8587288856506348, 'stateEstimate.x': 1.1925811767578125}
{'stateEstimate.z': -0.151874378323555, 'stateEstimate.y': 2.8606550693511963, 'stateEstimate.x': 1.1885814666748047}
{'stateEstimate.z': -0.15312062203884125, 'stateEstimate.y': 2.860456943511963, 'stateEstimate.x': 1.1892610788345337}
{'stateEstimate.z': -0.1512036770582199, 'stateEstimate.y': 2.860168218612671, 'stateEstimate.x': 1.18863844871521}
{'stateEstimate.z': -0.15184466540813446, 'stateEstimate.y': 2.860830783843994, 'stateEstimate.x': 1.1916823387145996}
{'stateEstimate.z': -0.15058109164237976, 'stateEstimate.y': 2.860518455505371, 'stateEstimate.x': 1.1896737813949585}
{'stateEstimate.z': -0.1520831435918808, 'stateEstimate.y': 2.8608946800231934, 'stateEstimate.x': 1.1934772729873657}
{'stateEstimate.z': -0.15249624848365784, 'stateEstimate.y': 2.8624000549316406, 'stateEstimate.x': 1.192614197731018}
{'stateEstimate.z': -0.1510746330022812, 'stateEstimate.y': 2.860759973526001, 'stateEstimate.x': 1.192605972290039}
{'stateEstimate.z': -0.15278610587120056, 'stateEstimate.y': 2.8609516620635986, 'stateEstimate.x': 1.1936854124069214}
{'stateEstimate.z': -0.15169280767440796, 'stateEstimate.y': 2.8606300354003906, 'stateEstimate.x': 1.1940635442733765}
{'stateEstimate.z': -0.15291868150234222, 'stateEstimate.y': 2.8604087829589844, 'stateEstimate.x': 1.19467031955719}
{'stateEstimate.z': -0.15169760584831238, 'stateEstimate.y': 2.858757734298706, 'stateEstimate.x': 1.1935198307037354}
{'stateEstimate.z': -0.15222938358783722, 'stateEstimate.y': 2.8620972633361816, 'stateEstimate.x': 1.1918096542358398}
{'stateEstimate.z': -0.15125499665737152, 'stateEstimate.y': 2.859522581100464, 'stateEstimate.x': 1.1884835958480835}
{'stateEstimate.z': -0.15203358232975006, 'stateEstimate.y': 2.8607137203216553, 'stateEstimate.x': 1.1914492845535278}
{'stateEstimate.z': -0.1507471799850464, 'stateEstimate.y': 2.858273506164551, 'stateEstimate.x': 1.1878058910369873}
{'stateEstimate.z': -0.15091615915298462, 'stateEstimate.y': 2.8619544506073, 'stateEstimate.x': 1.1857887506484985}
{'stateEstimate.z': -0.15048716962337494, 'stateEstimate.y': 2.860039234161377, 'stateEstimate.x': 1.1856869459152222}
{'stateEstimate.z': -0.15102462470531464, 'stateEstimate.y': 2.8630764484405518, 'stateEstimate.x': 1.1858950853347778}
{'stateEstimate.z': -0.150663822889328, 'stateEstimate.y': 2.862807512283325, 'stateEstimate.x': 1.1840327978134155}
{'stateEstimate.z': -0.15138362348079681, 'stateEstimate.y': 2.8654942512512207, 'stateEstimate.x': 1.1848195791244507}
{'stateEstimate.z': -0.15036770701408386, 'stateEstimate.y': 2.864266872406006, 'stateEstimate.x': 1.1820014715194702}
{'stateEstimate.z': -0.15112069249153137, 'stateEstimate.y': 2.86328387260437, 'stateEstimate.x': 1.1820948123931885}
{'stateEstimate.z': -0.15150102972984314, 'stateEstimate.y': 2.863898515701294, 'stateEstimate.x': 1.1814688444137573}
{'stateEstimate.z': -0.14972423017024994, 'stateEstimate.y': 2.8626387119293213, 'stateEstimate.x': 1.1808841228485107}
{'stateEstimate.z': -0.151108518242836, 'stateEstimate.y': 2.86696720123291, 'stateEstimate.x': 1.1779402494430542}
{'stateEstimate.z': -0.14994898438453674, 'stateEstimate.y': 2.866238594055176, 'stateEstimate.x': 1.179030418395996}
{'stateEstimate.z': -0.150191068649292, 'stateEstimate.y': 2.869642496109009, 'stateEstimate.x': 1.177316427230835}
{'stateEstimate.z': -0.1486111879348755, 'stateEstimate.y': 2.866971731185913, 'stateEstimate.x': 1.17616605758667}
{'stateEstimate.z': -0.14950929582118988, 'stateEstimate.y': 2.867280960083008, 'stateEstimate.x': 1.1783477067947388}
{'stateEstimate.z': -0.14849410951137543, 'stateEstimate.y': 2.8666746616363525, 'stateEstimate.x': 1.1770399808883667}
{'stateEstimate.z': -0.15076860785484314, 'stateEstimate.y': 2.866899251937866, 'stateEstimate.x': 1.1802966594696045}
{'stateEstimate.z': -0.15101218223571777, 'stateEstimate.y': 2.8663601875305176, 'stateEstimate.x': 1.1777640581130981}
{'stateEstimate.z': -0.1493828445672989, 'stateEstimate.y': 2.864931583404541, 'stateEstimate.x': 1.174604892730713}
{'stateEstimate.z': -0.14972706139087677, 'stateEstimate.y': 2.865595817565918, 'stateEstimate.x': 1.177173376083374}
{'stateEstimate.z': -0.1484682410955429, 'stateEstimate.y': 2.864705801010132, 'stateEstimate.x': 1.178419589996338}
{'stateEstimate.z': -0.15059243142604828, 'stateEstimate.y': 2.865098476409912, 'stateEstimate.x': 1.1796352863311768}
{'stateEstimate.z': -0.1483975052833557, 'stateEstimate.y': 2.864245891571045, 'stateEstimate.x': 1.176672101020813}
{'stateEstimate.z': -0.14970114827156067, 'stateEstimate.y': 2.8645663261413574, 'stateEstimate.x': 1.1794346570968628}
{'stateEstimate.z': -0.14851145446300507, 'stateEstimate.y': 2.862339496612549, 'stateEstimate.x': 1.1756644248962402}
{'stateEstimate.z': -0.14993314445018768, 'stateEstimate.y': 2.862169027328491, 'stateEstimate.x': 1.1780476570129395}
{'stateEstimate.z': -0.1512432098388672, 'stateEstimate.y': 2.863089084625244, 'stateEstimate.x': 1.1791672706604004}
{'stateEstimate.z': -0.15030261874198914, 'stateEstimate.y': 2.860513925552368, 'stateEstimate.x': 1.1771079301834106}
{'stateEstimate.z': -0.15099146962165833, 'stateEstimate.y': 2.8618087768554688, 'stateEstimate.x': 1.17694091796875}
{'stateEstimate.z': -0.14924393594264984, 'stateEstimate.y': 2.8608062267303467, 'stateEstimate.x': 1.173608660697937}
{'stateEstimate.z': -0.14994536340236664, 'stateEstimate.y': 2.86067795753479, 'stateEstimate.x': 1.1749699115753174}
{'stateEstimate.z': -0.14872048795223236, 'stateEstimate.y': 2.8594419956207275, 'stateEstimate.x': 1.1729620695114136}
{'stateEstimate.z': -0.1501205861568451, 'stateEstimate.y': 2.859260320663452, 'stateEstimate.x': 1.1762211322784424}
{'stateEstimate.z': -0.14926399290561676, 'stateEstimate.y': 2.858649969100952, 'stateEstimate.x': 1.1746351718902588}
{'stateEstimate.z': -0.14999377727508545, 'stateEstimate.y': 2.8588755130767822, 'stateEstimate.x': 1.1752029657363892}
{'stateEstimate.z': -0.15031510591506958, 'stateEstimate.y': 2.8606808185577393, 'stateEstimate.x': 1.175541877746582}
{'stateEstimate.z': -0.1500164270401001, 'stateEstimate.y': 2.8579583168029785, 'stateEstimate.x': 1.174163818359375}
{'stateEstimate.z': -0.15060114860534668, 'stateEstimate.y': 2.859198808670044, 'stateEstimate.x': 1.1743015050888062}
{'stateEstimate.z': -0.14874279499053955, 'stateEstimate.y': 2.8582663536071777, 'stateEstimate.x': 1.1746559143066406}
{'stateEstimate.z': -0.15039242804050446, 'stateEstimate.y': 2.8582663536071777, 'stateEstimate.x': 1.1758538484573364}
{'stateEstimate.z': -0.1482183188199997, 'stateEstimate.y': 2.8574020862579346, 'stateEstimate.x': 1.1738792657852173}
{'stateEstimate.z': -0.15004654228687286, 'stateEstimate.y': 2.8614978790283203, 'stateEstimate.x': 1.1717166900634766}
{'stateEstimate.z': -0.14829149842262268, 'stateEstimate.y': 2.8597471714019775, 'stateEstimate.x': 1.1702126264572144}
{'stateEstimate.z': -0.1491624265909195, 'stateEstimate.y': 2.8604400157928467, 'stateEstimate.x': 1.1715518236160278}
{'stateEstimate.z': -0.14807376265525818, 'stateEstimate.y': 2.8594651222229004, 'stateEstimate.x': 1.171610951423645}
{'stateEstimate.z': -0.14978906512260437, 'stateEstimate.y': 2.859592914581299, 'stateEstimate.x': 1.1760913133621216}
{'stateEstimate.z': -0.14865298569202423, 'stateEstimate.y': 2.8583383560180664, 'stateEstimate.x': 1.1736875772476196}
{'stateEstimate.z': -0.14929494261741638, 'stateEstimate.y': 2.8569648265838623, 'stateEstimate.x': 1.175522804260254}
{'stateEstimate.z': -0.1496460735797882, 'stateEstimate.y': 2.8579444885253906, 'stateEstimate.x': 1.176175594329834}
{'stateEstimate.z': -0.1482081115245819, 'stateEstimate.y': 2.856121301651001, 'stateEstimate.x': 1.1738437414169312}
